id,original_title,predicted_genres
922690,ப்ரின்ஸ்,['family']
923035,ചാവേർ,['action']
923368,Pulimada,['thriller']
923751,ಹದಿನೇಳೆಂಟು,['family']
923767,அன்பறிவு,['romance']
923939,The Wonderful Story of Henry Sugar,['family']
924444,சுயேட்சை எம். எல். ஏ.,['biography']
925247,വേനൽക്കിനാവുകൾ,['family']
925256,ఏకమ్,['fantasy']
925585,பப்ளிக்,['family']
925635,Kamina,['family']
925640,ಹುಡುಗಾ ಹುಡುಗೀ,['romance']
925648,पीटर गया काम से,['crime']
925761,அம்புட்டு இம்புட்டு எம்புட்டு,['family']
925765,உன்னைக் கண் தேடுதே,['mystery']
925771,அழகர்சாமி,['family']
925787,உன்னை கண் தேடுதே,['mystery']
925808,చిన్నోడు,['crime']
925811,Monda,['family']
925815,ಕರುಳಿನ ಕೂಗು,['romance']
925822,నాయుడుగారి కుటుంబం,['romance']
925876,கார்பன்,['crime']
926130,सेल्फी,['romance']
926172,வரலாறு முக்கியம்,['romance']
926393,The Equalizer 3,['crime']
926670,Henry Danger: The Movie,['sci-fi']
926867,நூறு கோடி வானவில்,['family']
926882,ஆதார்,['mystery']
926900,தலைநகரம் 2,['crime']
926985,பட்டாம்பூச்சி,['crime']
926990,முதல் கனவே,['romance']
927213,സത്യം മാത്രമേ ബോധിപ്പിക്കൂ,"['crime', 'mystery']"
927223,ಗುರುದೇವ್ ಹೊಯ್ಸಳ,['family']
927224,ವಾಮನ,['action']
927225,Chithrasalabhangalude Veedu,['family']
927342,அமரன்,['war']
927547,പ്രഭയായ് നിനച്ചതെല്ലാം,['romance']
927602,வீட்ல விசேஷம்,['family']
927628,സംഘർഷം,['family']
927649,கேம்,['biography']
927663,அடாவடி,['romance']
927670,காத்தவராயன்,['crime']
927740,Harakeya Kuri,['thriller']
927811,పుణ్యభూమి నాదేశం,['family']
927907,നക്ഷത്രകൂടാരം,['family']
927909,ది వారియర్,['crime']
927917,ஒயிட் ரோஸ்,['crime']
927919,దేశద్రోహులు,['family']
927965,തന്ത്ര,['horror']
927999,വലിയങ്ങാടി,['biography']
928014,ഇത്രമാത്രം,['romance']
928017,കരീബിയൻസ്,['war']
928480,Monster Summer,['mystery']
928618,స్టాండప్ రాహుల్,['comedy']
928786,കളര്‍ പടം,['romance']
929204,Wallace & Gromit: Vengeance Most Fowl,['sci-fi']
929226,ಇದು ಸಾಧ್ಯ,['horror']
929260,பூக்காரி,['family']
929264,ஒரே இரத்தம்,['family']
929342,കഴുകൻ,['horror']
929352,పణ్యవతి,['romance']
929590,Civil War,['war']
930094,"Red, White & Royal Blue",['war']
930108,ரத்தம்,"['mystery', 'crime']"
930136,కృష్ణ వ్రింద విహారి,['romance']
930433,Welcome obama,['biography']
930564,Saltburn,['family']
931132,ജയ ജയ ജയ ജയ ഹേ,['romance']
931201,Pavithra,['family']
931220,பூ சாண்டி வரான்,['horror']
931226,തിരിമാലി,['biography']
931235,வெள்ளை மனசு,['romance']
931316,ಬಾಂಬೆ ದಾದ,['crime']
931324,అలెగ్జాండర్,['family']
931326,సామ్రాట్ అశోక,['biography']
931349,Ash,['sci-fi']
931350,మామా అల్లుడు,['family']
931356,నా మొగుడు నాకే సొంతం,['family']
931359,రోవద్యీమ నాసించలీ,['family']
931364,కలెక్టర్ గారి అల్లుడు,['family']
931365,కొండవీటి రౌడీ,['family']
931626,Neer Dose,"['family', 'romance']"
931853,Agent கண்ணாயிரம்,"['mystery', 'crime', 'horror']"
931895,അന്താക്ഷരി,['mystery']
931953,ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು,['mystery']
932086,Horizon: An American Saga - Chapter 1,['western']
932242,Once Upon a Time in Jamaligudda,['family']
932245,Benki,['romance']
932247,Mafia,['family']
932251,ಯದುವೀರ,['family']
932263,രജനി,['mystery']
932561,ఉమ్మడి కుటుంబం,['family']
933059,ಜ್ವಾಲಾ ಮೋಹಿನಿ,['family']
933171,അകലങ്ങളിൽ അഭയം,['crime']
933175,റൗഡി രാമു,['crime']
933182,రాజాధి రాజు,['drama']
933194,Indradhanusu,['family']
933201,கண்ணே பாப்பா,['family']
933236,சொந்தம்,['romance']
933260,The Substance,['biography']
933270,కాలం మారింది,['family']
933273,കഴുമരം,['crime']
933276,കടത്ത്,['family']
933450,താര,['romance']
933455,ത്രിവേണി,['romance']
933457,బొబ్బిలి బ్రహ్మన్న,['biography']
933470,समाज को बदल डालो,['romance']
933476,భామాకలాపం,['mystery']
933477,బహుదూరపు బాటసారి,['family']
933487,గోరింటాకు,['romance']
933530,வாய் சொல்லில் வீரனடி,['romance']
933555,ఇల్లు ఇల్లాలు పిల్లలు,['drama']
933578,ఆడదే ఆధారం,['family']
933590,ஊருக்கு உபதேசம்,['mystery']
933599,வாங்க பார்ட்னர் வாங்க,['family']
933610,ദൃക്‌സാക്ഷി,['mystery']
933699,ரெய்டு,['crime']
933833,കൂമൻ,['mystery']
933835,കപ്പ്,['biography']
933925,പടച്ചോനേ ഇങ്ങള്‌ കാത്തോളീ,['family']
934311,Strawberry,['family']
934419,क़ला,['drama']
934433,Scream VI,['horror']
934443,Santha Shishunala Sharif,['biography']
934632,Rebel Moon - Part Two: The Scargiver,"['action', 'war']"
934747,मिस्टर मम्मी,['family']
934772,రంగ రంగ వైభవంగా,['romance']
934878,शेरदिल: द पीलीभीत सागा,['drama']
935278,മഹേഷും  മാരുതിയും,['romance']
935310,Ammo Bomma,['horror']
935335,జస్టిస్ రుద్రమదేవి,['romance']
935520,പന്ത്രണ്ട്,['crime']
935530,എന്നു നാഥന്റെ നിമ്മി,['family']
935538,ஆனந்த்,['romance']
935548,சின்னப்பதாஸ்,['crime']
936108,Smurfs,['adventure']
936229,शास्त्री विरुद्ध शास्त्री,['family']
936480,ಮಿಸ್ಟರ್ ಗರಗಸ,['comedy']
936622,बड़े मियाँ छोटे मियाँ,['war']
936667,നരിവേട്ട,['mystery']
937020,ஜெயிலர்,['crime']
937036,DJ టిల్లు,['crime']
937053,നെയ്മർ,['biography']
937249,57 Seconds,['sci-fi']
937278,A Man Called Otto,['family']
937287,Challengers,['biography']
937323,പ്രിയന്‍ ഓട്ടത്തിലാണ്,['drama']
937702,அகிலன்,['crime']
938146,న్యాయం కావాలి,['romance']
938158,ప్రేమతరంగాలు,['romance']
938161,సీతాదేవి,['family']
938614,Late Night with the Devil,['documentary']
938826,బ్లడీ మేరీ,['thriller']
938890,Hunt,['crime']
939243,Sonic the Hedgehog 3,['action']
939423,अफ़वाह,['family']
939500,കൊച്ചാൾ,['crime']
939513,ദി ടീച്ചര്‍,['romance']
939900,முசாசி,"['crime', 'mystery']"
939927,ലയനം,['family']
939987,గడుగ్గాయి,['romance']
940551,Migration,['adventure']
941178,Varada,['romance']
941596,Thar,['crime']
942053,Apple Cake,['family']
942386,தி ஸ்மைல் மேன்,"['crime', 'mystery']"
942411,मिसिज़,['family']
942561,घुड़चढ़ी,['romance']
942842,Bahukrita Vesham,['family']
942955,ஆலம்பனா,['family']
943286,షికారు,['family']
944044,Stalker,['drama']
944050,Bhugiilu,['war']
944051,e-Mannu,['drama']
944056,Aa Thombattu Dinagalu,['romance']
944058,Wheel Chair Romeo,['romance']
944272,Journalist,['crime']
944410,जलसा,['mystery']
944777,కోతల రాయుడు,['romance']
945167,ഇരട്ട,"['mystery', 'crime']"
945337,सुखी,['family']
945423,ఇందువదన,['horror']
945482,బటర్ఫ్లై,['family']
945524,മേ ഹൂം മൂസ,['war']
945729,A Haunting in Venice,"['mystery', 'crime', 'horror']"
945807,Gaalibeeja,['sci-fi']
945825,ത്രിശങ്കു,['romance']
945836,ഓടും കുതിര ചാടും കുതിര,['family']
945961,Alien: Romulus,['sci-fi']
946025,कटहल,['mystery']
946040,தீயவர் குலைகள் நடுங்க,"['mystery', 'crime']"
946556,പൂവിരിയും പുലരി,['romance']
946652,कौन प्रवीण तांबे?,['biography']
946937,ஜீவி 2,['romance']
947891,My Old Ass,['family']
948262,കുറുക്കന്‍,['crime']
948549,Love Lies Bleeding,['crime']
948990,My Name Is శృతి,['crime']
949118,Illiralaare Allige Hogalare,['family']
949229,லியோ,['action']
949380,வணங்கான்,['thriller']
949423,Pearl,['family']
949590,யுத்த சத்தம்,"['crime', 'mystery']"
949716,விடாமுயற்சி,['romance']
949988,Mooru Darigalu,['family']
950070,ന്റിക്കാക്കാക്കൊരു പ്രേമണ്ടാർന്ന്,['family']
950071,जाने जां,"['mystery', 'crime']"
950075,സൂക്ഷ്മദര്‍ശിനി,['mystery']
950163,Vidhi Vilasam,['romance']
950260,குரங்கு பெடல்,['family']
950284,റോഷാക്ക്,['mystery']
950354,Amruth Apartments,['mystery']
950387,A Minecraft Movie,['adventure']
950396,The Gorge,['action']
950613,Allama,['biography']
951015,दो और दो प्यार,['romance']
951232,భలే తమ్ముడు,['crime']
951384,Magane Mahisha,['animation']
951391,Chaali Polilu,['family']
951398,Savarna Deergha Sandhi,['musical']
951491,Saw X,['horror']
951904,SriKrishna@gmail.com,['romance']
953052,தேஜாவு,['mystery']
953264,புது வாரிசு,['family']
953662,గీత,['crime']
954445,ஏழு கடல் ஏழு மலை,['romance']
954512,దర్జా,['crime']
955118,ரெட் சாண்டல் வுட்,['crime']
955421,Ombatthane Dikku,['mystery']
955496,फ़तेह,['crime']
955719,జన గన మన,['family']
955916,Lift,['action']
956103,மாய புத்தகம்,['fantasy']
956204,భారీ తారాగణం,['family']
956704,గం గం గణేశా,['mystery']
956752,ഡിയർ സ്റ്റുഡന്റസ്,['family']
956757,कठपुतली,"['mystery', 'crime']"
956842,Fly Me to the Moon,['documentary']
957119,Sidelined: The QB and Me,['musical']
957328,स्वतंत्र वीर सावरकर,['biography']
957452,The Crow,['horror']
957926,ആട്ടം,['mystery']
957999,Thank You For Coming,['romance']
958165,ತಾರೆ,['romance']
958420,The Bell,['horror']
958468,ವೀರಕೇಸರಿ,['romance']
958483,അനുരാഗം,['family']
959163,கட்டா குஸ்தி,['romance']
960402,అసురగణ రుద్ర,['family']
960876,डंकी,['adventure']
961223,தி லெஜண்ட்,['biography']
961237,ഒറ്റ,['romance']
961248,Oh My Dog,['kids']
961413,குற்றம் குற்றமே,['crime']
961458,ಕರ್ನಾಟಕ ಸುಪುತ್ರ,['romance']
962074,கேப்டன் மில்லர்,['war']
962085,சட்டம் என் கையில்,['mystery']
962108,భజే వాయు వేగం,['family']
962194,Saturday Night,['romance']
962640,K.G.F: Chapter 3,['family']
963074,Home Minister,['family']
964132,స్పై,['crime']
964309,கனிமுத்து பாப்பா,['family']
964622,ಅಬ್ಬಬ್ಬಾ,['sci-fi']
964633,ആനന്ദം പരമാനന്ദം,['drama']
964929,ಡರ್ಟಿ ಪಿಕ್ಚರ್:ಸಿಲ್ಕ್ ಸಕತ್ ಮಗಾ,['biography']
